0.209000006318,0.690665015663,0.0359713971868,0.0152334051756,0.00863619521225,0.997977827539,0.061927164948,-0.011432327639,left_image0.png,
0.38299998641,0.727304848382,0.0325896106788,0.101516238717,-0.0097868378526,0.998595032523,-0.00345596925753,-0.051963786442,left_image1.png,
0.209000006318,0.695403077505,0.0152293728878,0.0328851112018,0.00110565402362,0.997810214887,0.0451607574053,-0.0483120956664,left_image2.png,
0.27500000596,0.740665671137,-0.00643099849628,0.0740757596788,0.131476318222,0.976632736667,0.169857957911,0.00712387187649,left_image3.png,
0.38299998641,0.707644637336,0.00276110368873,0.104623466573,-0.131051108256,0.969614754551,-0.182002422501,-0.0977136274309,left_image4.png,
0.351999998093,0.720178936582,-0.0206594765498,0.095286526613,0.0271717795632,0.983232523239,-0.177962496385,-0.0290662952564,left_image5.png,
0.187000006437,0.695822811111,0.0295483896683,0.0157184341666,0.137515489531,0.984760509796,0.101291690375,-0.032805821831,left_image6.png,
0.266999989748,0.734180549375,0.0416364189083,0.0589382776718,0.00569845035606,0.997826173925,-0.0609213234385,0.0244754294157,left_image7.png,
0.27500000596,0.68407927699,-0.0256697910412,0.0760747913021,-0.00752272809479,0.988547424192,-0.0309933494761,-0.147501901591,left_image8.png,
0.284000009298,0.664344434798,0.0359120517331,0.0336206159132,0.698610632244,0.697129289068,-0.149397914798,-0.0602843420181,left_image9.png,
0.326000005007,0.763764209437,-0.0219290861125,0.104094047662,0.8855186315,0.463047649114,-0.0357600938842,0.0128391433075,left_image10.png,
65.5350036621,0.649953779303,0.0409022150732,0.156871209358,0.741770947864,0.616627084784,-0.229405357729,-0.130077211922,left_image11.png,
0.38299998641,0.645916349694,0.0687447263046,0.0961533792751,0.715511103468,0.662566706982,-0.215518778361,-0.0509987822162,left_image12.png,
0.326000005007,0.648408460916,0.052452231693,0.077447050463,0.507578313686,0.833499620605,-0.209208113667,-0.0622463099512,left_image13.png,
0.266999989748,0.73530339288,-0.138491566014,0.0625362559701,0.906174873287,0.41886148801,-0.0128241442757,-0.0569007399651,left_image14.png,
0.351999998093,0.625362058016,0.134825622325,0.0920842460156,0.872438440248,0.435687390752,-0.221338587616,0.00607413770895,left_image15.png,
0.326000005007,0.660204262885,0.102172990567,0.0562657642293,-0.0290624580866,0.98975527664,-0.1332843384,-0.042132541224,left_image16.png,
